# Summary stats for batch processing of regression models
# timestamp:2020-04-30 22:05:53
"ID","file_name","slope","pval","r2"
1,"Soil_2009.csv",0.343987915018623,5.5158274841019e-38,0.792482599356191
2,"Soil_2010.csv",-0.0272040080913173,0.333221011510969,0.00883585742217505
3,"Soil_2011.csv",-0.0525634425683431,0.0124153396662765,0.0575242138440202
